Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
219668.278608;125.06806058822023;-1565.1400804448879;1570.1291320125008;125.06806058822023;-1565.1400804448879;-85.43128565765367
224270.678394;122.68308870505763;-1531.645390209675;1536.5509238566617;122.68308870505763;-1531.645390209675;-85.42044909377918
228969.505775;120.89755129016297;-1499.2371012523329;1504.103754293385;120.89755129016297;-1499.2371012523329;-85.38967974774496
233766.781062;120.71079075713502;-1467.4593332309992;1472.415698670719;120.71079075713502;-1467.4593332309992;-85.29753068015349
238664.566896;119.25846162775257;-1437.0095550709098;1441.9497363066828;119.25846162775257;-1437.0095550709098;-85.25585361932488
243664.969133;118.3098340357878;-1407.8209157107021;1412.7834043271089;118.3098340357878;-1407.8209157107021;-85.19628973143432
248770.137748;117.21740965814787;-1378.982610627255;1383.9555489752283;117.21740965814787;-1378.982610627255;-85.14137670617137
253982.267765;116.38004848570695;-1351.3442168617685;1356.3463820614859;116.38004848570695;-1351.3442168617685;-85.07773601818307
259303.600195;115.77561604044426;-1325.5127935944272;1330.5593407481106;115.77561604044426;-1325.5127935944272;-85.0082246104956
264736.423003;114.97574608355653;-1299.6202757538767;1304.6962417888897;114.97574608355653;-1299.6202757538767;-84.94427803901051
270283.072088;114.48638634065473;-1274.3445576203983;1279.4769181951156;114.48638634065473;-1274.3445576203983;-84.86636173942364
275945.932292;113.0107454776956;-1250.7536012427258;1255.8487168505098;113.0107454776956;-1250.7536012427258;-84.83710931838647
281727.438424;111.31640752205308;-1227.1385852483304;1232.1771179456666;111.31640752205308;-1227.1385852483304;-84.81676138132792
287630.076304;109.55457331169991;-1205.5783777772401;1210.5459220936275;109.55457331169991;-1205.5783777772401;-84.80761967809677
293656.383835;107.4968220434909;-1183.2937047505081;1188.1664691665192;107.4968220434909;-1183.2937047505081;-84.80918887924695
299808.952092;104.92971413897246;-1161.4339023328753;1166.164205589186;104.92971413897246;-1161.4339023328753;-84.8376293838886
306090.426439;103.19140947616458;-1140.687267311101;1145.3453229464662;103.19140947616458;-1140.687267311101;-84.83085112795186
312503.507663;100.22368635210545;-1120.2154449631257;1124.68992635301;100.22368635210545;-1120.2154449631257;-84.887460582978
319050.953139;97.23920604432969;-1099.9639849415055;1104.2536988213028;97.23920604432969;-1099.9639849415055;-84.94806150227329
325735.578009;94.80387665785094;-1080.1648384504028;1084.3172290681089;94.80387665785094;-1080.1648384504028;-84.98411878466742
332560.256401;91.04725127296416;-1060.6694880643186;1064.570037562107;91.04725127296416;-1060.6694880643186;-85.09379037489288
339527.92266;87.52527164415727;-1041.2390201317346;1044.9111781492618;87.52527164415727;-1041.2390201317346;-85.19508296821222
346641.572607;83.8594589083116;-1021.8467296013139;1025.2819844536896;83.8594589083116;-1021.8467296013139;-85.30844531528852
353904.264834;80.49075395522063;-1002.0699766768299;1005.2974682298681;80.49075395522063;-1002.0699766768299;-85.4076058745043
361319.122014;76.77687033916638;-983.7147275288115;986.7063154638066;76.77687033916638;-983.7147275288115;-85.53723157485182
368889.332243;72.906272359331;-964.8336760775255;967.5842842060864;72.906272359331;-964.8336760775255;-85.6787387331785
376618.150417;69.53864507446136;-946.1049444396576;948.6570450125585;69.53864507446136;-946.1049444396576;-85.79632322639937
384508.899622;65.62240555614956;-927.6305692049115;929.948801297364;65.62240555614956;-927.6305692049115;-85.95352530833337
392564.972572;62.2126875517844;-909.3709915441311;911.4965818665324;62.2126875517844;-909.3709915441311;-86.08632891775828
400789.833063;59.10160116854633;-890.9747293778727;892.9327901083369;59.10160116854633;-890.9747293778727;-86.20492190783364
409187.017461;55.81356744446472;-873.0905997891643;874.872762035189;55.81356744446472;-873.0905997891643;-86.34226234691998
417760.136227;52.45276750666995;-855.4679590456113;857.0745135475518;52.45276750666995;-855.4679590456113;-86.49131860542214
426512.875465;49.391321477831454;-837.5987104107512;839.0536945387225;49.391321477831454;-837.5987104107512;-86.62530397912587
435448.99851;46.52100235930764;-820.4682422436719;821.7860671676876;46.52100235930764;-820.4682422436719;-86.75477243997098
444572.347545;43.60883188608564;-803.3029824626702;804.4858058734721;43.60883188608564;-803.3029824626702;-86.89263965715658
453886.845251;41.1485814425027;-786.1600063261646;787.2361534517363;41.1485814425027;-786.1600063261646;-87.00380258157159
463396.496497;38.78041977706691;-769.5471710524914;770.5236981644224;38.78041977706691;-769.5471710524914;-87.11508739996431
473105.390061;36.65843077955626;-753.1305243450951;754.0221662839477;36.65843077955626;-753.1305243450951;-87.21334231256208
483017.700385;34.40610193530821;-736.9324291875638;737.7351726999782;34.40610193530821;-736.9324291875638;-87.32690018526436
493137.689375;32.395227173964194;-721.1774510631318;721.9046797642807;32.395227173964194;-721.1774510631318;-87.42800765403739
503469.708228;30.81422836225436;-705.6790236477073;706.351471355403;30.81422836225436;-705.6790236477073;-87.49970690216685
514018.199308;29.40058228493814;-690.2674254903563;690.893271737233;29.40058228493814;-690.2674254903563;-87.56107321124182
524787.698052;27.916572432984832;-675.5293739456982;676.1059606895011;27.916572432984832;-675.5293739456982;-87.63357119308193
535782.834921;26.756475001889935;-660.6905603685599;661.2321268016615;26.756475001889935;-660.6905603685599;-87.68091764044111
547008.337394;25.626089945295128;-646.2980886222292;646.8059336792074;25.626089945295128;-646.2980886222292;-87.7293789102661
558469.031997;24.570196954886043;-632.0722988220773;632.5496703948452;24.570196954886043;-632.0722988220773;-87.77389365977463
570169.846378;23.69900990726024;-618.1594316268415;618.6135514033007;23.69900990726024;-618.1594316268415;-87.80446838856626
582115.811428;22.857240982332634;-604.5066006100399;604.9385784081146;22.857240982332634;-604.5066006100399;-87.83459791939786
594312.063445;22.12803457771872;-591.2511198592099;591.6650544430037;22.12803457771872;-591.2511198592099;-87.85666108124873
606763.846337;21.30158803056063;-577.9967804504148;578.389173363116;21.30158803056063;-577.9967804504148;-87.88936718463587
619476.513884;20.78758741589072;-565.2608713962171;565.6429761980468;20.78758741589072;-565.2608713962171;-87.8938847653905
632455.532034;20.165933133930164;-552.5207978939555;552.8886840626559;20.165933133930164;-552.5207978939555;-87.90974344620481
645706.481255;19.739421521358675;-540.3030693606177;540.6635289369001;19.739421521358675;-540.3030693606177;-87.90768769884426
659235.058935;19.27513765684858;-528.0121993386651;528.3639026108282;19.27513765684858;-528.0121993386651;-87.90934024829687
673047.081834;19.030542973782048;-515.9967952416745;516.3476099156028;19.030542973782048;-515.9967952416745;-87.88782444511152
687148.488578;18.72615497586284;-504.4088657986966;504.75634991202196;18.72615497586284;-504.4088657986966;-87.87387335851656
701545.342219;18.55639386910561;-492.8242085988373;493.17343839109554;18.55639386910561;-492.8242085988373;-87.84365093252089
716243.83284;18.435730204351717;-481.68683733007714;482.03950606274987;18.435730204351717;-481.68683733007714;-87.80817299166692
731250.280216;18.42469852170059;-470.7600653083454;471.12048204756843;18.42469852170059;-470.7600653083454;-87.7586906395767
746571.136529;18.587187194049122;-460.0881790036995;460.4634795363546;18.587187194049122;-460.0881790036995;-87.68655527603251
762212.989148;18.684496139541157;-449.37086303344154;449.759138805882;18.684496139541157;-449.37086303344154;-87.6190568447656
778182.563455;19.04612904464798;-438.9756426892531;439.3886319717753;19.04612904464798;-438.9756426892531;-87.51562794603812
794486.725741;19.51396434173768;-428.76602788984366;429.20985715237805;19.51396434173768;-428.76602788984366;-87.39415737383679
